"MeterId";"MeterRates";"MeterCategory";"Unit";"MeterName";"MeterSubCategory";"MeterRegion"
"065fc67e-4de4-4731-95d2-1960963c5443";"0.004216";"Storage";"10K";"Hot Write Additional IO";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"df27bfab-a4b9-51b4-a989-2f7966f9a89c";"0.951242";"Virtual Machines";"1 Hour";"E16 v4";"Ev4 Series Windows";"EU North"
"f9ecdd26-ac1b-43ea-b457-d7f10d84657a";"0.004309";"Container Instances";"1 GB Hour";"Memory Duration";"";"EU West"
"e7f4236d-3277-4ab9-a52d-531f2bf37f3e";"0.621933";"Virtual Machines";"1 Hour";"M16ms Low Priority";"MS Series";"EU North"
"190e6f11-32e3-4c76-ac28-f7d5da6e1115";"0.064006";"Virtual Machines";"1 Hour";"D12 v2/DS12 v2 Low Priority";"Dv2/DSv2 Series Windows";"EU West"
"86a2df47-9924-4e06-8f1b-07c496d81c04";"0.193959";"Storage";"10K";"Archive GRS Write Operations";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"d85ca03f-6a53-421a-a0e4-b2f26b7104f2";"0.001416";"Storage";"10K";"LRS Read Operations";"Premium ADLS Gen2 Flat Namespace";"EU North"
"2a20b9be-8ab5-434b-94c6-774d92bb9f2c";"1.554876";"Cloud Services";"1 Hour";"M8ms";"MS Series";"EU North"
"e154d120-a5db-42f3-a823-b052790c34cf";"203.530455";"Specialized Compute";"1 Hour";"S672 Instance";"SAP HANA on Azure Large Instances";"EU West"
"b6c8ad0e-a872-51c2-85d4-e76a79b3dfd0";"2.334254";"Virtual Machines";"1 Hour";"E32d v4";"Edv4 Series";"EU West"
"75d97121-9e67-413b-9d9e-012cce66d0a1";"0.523689";"Cloud Services";"1 Hour";"F64s v2 Low Priority";"FSv2 Series";"EU West"
"346736d9-f5fd-40e7-a239-d400fc61853e";"4.642366";"Virtual Machines";"1 Hour";"ND40rs v2 Low Priority";"NDrSv2 Series";"EU West"
"01d6e5ce-e18e-4767-9bc8-f8aab74e2bd8";"0.614765";"Cloud Services";"1 Hour";"E48 v3 Low Priority";"Ev3 Series";"EU West"
"177768c8-779f-4541-842e-64902f041eba";"0.003373";"Virtual Machines";"1 Hour";"A0 Low Priority";"A Series Basic";"EU West"
"db52514e-25b1-501a-b0f0-4eb011429956";"0.095292";"Virtual Machines";"1 Hour";"E8-4s v4 Low Priority";"Esv4 Series Windows";"EU North"
"27af3504-00d1-5a2e-bdb9-a8a0bc0f6f28";"0.106255";"Virtual Machines";"1 Hour";"D2d v4";"Ddv4 Series";"EU North"
"966c6aab-8218-47e0-9ca3-119e79cbe665";"0.196488";"Virtual Machines";"1 Hour";"NC6 Low Priority";"NC Series Windows";"EU West"
"782591e9-abf5-4c5b-b764-aaf746e71e85";"0.063247";"Virtual Machines";"1 Hour";"A2";"A Series Basic Windows";"EU North"
"dd086213-b92e-4f4a-935f-9ef09dd10353";"1.963202";"Virtual Machines";"1 Hour";"F48s v2";"FSv2 Series";"EU West"
"c3fab2a2-d612-4c0a-9e84-6dee2c40047a";"0.125651";"Virtual Machines";"1 Hour";"L8s v2 Low Priority";"LSv2 Series";"EU West"
"2d636ecf-35a5-4c5e-8a87-6ee81d71bd81";"0.836553";"Virtual Machines";"1 Hour";"A7";"A Series";"EU North"
"e0dc2127-1f38-439f-b53a-c34c8bc20688";"0.065018";"Virtual Machines";"1 Hour";"D12/DS12 Low Priority";"D/DS Series Windows";"EU North"
"d065da89-bd23-4a3e-81ad-8c8f2fd482d7";"3.424641";"Cloud Services";"1 Hour";"E64i v3";"Ev3 Series";"EU North"
"a698923a-8fb0-4d81-b0d6-1a132960d773";"67.919382";"Storage";"1/Month";"P20 Disks";"Premium Page Blob";"EU West"
"1083cc1a-bc0b-4b60-9734-7047aeb2246d";"1.173873";"Azure App Service";"1 Hour";"I12";"Isolated Plan";"EU North"
"026697ef-d643-52bd-b18f-d4da59d3569d";"0.204921";"Virtual Machines";"1 Hour";"E16s v4 Low Priority";"Esv4 Series Windows";"EU West"
"8e7c95f1-899f-461f-9552-2351bd3eaa7a";"0.011047";"Storage";"1 GB";"Cool ZRS Early Delete";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU West"
"126c7936-2367-4e02-8bc1-f4ee47c58fa7";"0.916667";"Virtual Machines";"1 Hour";"D5 v2/DS5 v2 - Expired";"Dv2/DSv2 Promo Series Windows";"EU West"
"053dec13-10d5-41c2-a1ad-0803266cbfb4";"24.480999";"Data Lake Analytics";"1 Day";"1000 AU Pre-pay";"";"EU West"
"4d9e0bfe-bf00-4bdf-b17c-4ce0f9e03190";"0.360089";"Virtual Machines";"1 Hour";"H16r Low Priority";"H Series";"EU North"
"facb89ff-f32f-5d09-9372-7ca0f001fa50";"0.215884";"Virtual Machines";"1 Hour";"E16ds v4 Low Priority";"Edsv4 Series Windows";"EU North"
"1fd45ff9-aabd-50d6-bef5-1d4ac94a9358";"0.233594";"Virtual Machines";"1 Hour";"E16d v4 Low Priority";"Edv4 Series Windows";"EU West"
"2796765e-d53f-48b6-8063-6f24447691a4";"1.741414";"Cloud Services";"1 Hour";"H16";"H Series";"EU West"
"792b6fb1-6093-5ce3-8357-9b49bae12a18";"0.160227";"Virtual Machines";"1 Hour";"DC4s v2 Low Priority";"DCSv2 Series";"EU North"
"73a2b017-41e7-4e71-aecf-1b4edf150613";"0.025551";"Storage";"10K";"ZRS Write Operations";"Premium ADLS Gen2 Flat Namespace";"EU West"
"77675083-f338-5198-9f44-1f205d86e3b8";"0.510196";"Virtual Machines";"1 Hour";"D48d v4 Low Priority";"Ddv4 Series Windows";"EU North"
"82d0fc9b-5e52-537c-be4c-4d689f370a54";"22.210835";"Redis Cache";"1 Hour";"I100 VM";"Isolated";"EU West"
"79e5c072-19b6-43e5-93de-e3eff6d2e9a1";"1.189053";"Virtual Machines";"1 Hour";"E20a v4/E20as v4";"Eav4/Easv4 Series Windows";"EU North"
"f459240c-8fe3-4c30-976a-d97c6e58f917";"0.050176";"SQL Database";"1 GB/Month";"RA-GRS Data Stored";"LTR Backup Storage";"EU West"
"03c346b6-a578-46ec-9aed-df4ccd58a733";"0.114901";"SQL Database";"1 Hour";"vCore";"Single/Elastic Pool General Purpose - Compute FSv2 Series";"EU North"
"b3e858cc-fec3-51a7-bf1b-3e7b828888e9";"0.23781";"Virtual Machines";"1 Hour";"E20 v4 Low Priority";"Ev4 Series Windows";"EU North"
"68e3eaed-553b-4ac0-98a5-15b60e041930";"4.081572";"Virtual Machines";"1 Hour";"NV24";"NV Series Windows";"EU North"
"3103539e-c5b8-4d1c-990f-2cbb35672707";"0.044441";"Virtual Machines";"1 Hour";"D3 v2/DS3 v2 Low Priority";"Dv2/DSv2 Series";"EU North"
"e1a5d601-aedc-4366-8fb6-b924930747a0";"0.020239";"Cloud Services";"1 Hour";"A2 Low Priority";"A Series";"EU West"
"9b9cf84c-d8d4-4762-9282-8215c6883c1c";"0.141674";"Virtual Machines";"1 Hour";"D2/DS2";"D/DS Series";"EU West"
"23519d6d-383d-48ec-b0bd-aa3f0e1de296";"0.231907";"Virtual Machines";"1 Hour";"L16s v2 Low Priority";"LSv2 Series";"EU North"
"fb5c365a-8aa2-4797-9312-ce168b52be89";"0.031623";"Storage";"10K/Month";"GRS Index Tags";"Tiered Block Blob";"EU West"
"91b882e9-9f35-4174-9966-8161244bef43";"0.865225";"Virtual Machines";"1 Hour";"NC24r Low Priority";"NC Series Windows";"EU West"
"38436967-dc61-41fe-ac1d-91f8483b04bb";"0.08433";"Storage";"10K";"Hot GRS Iterative Read Operations";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"02ba5090-3ce5-41e5-835b-4423939a301c";"0.000001";"Container Instances";"1 GB Second";"Memory Duration (Long running)";"";"EU West"
"173ec8cd-2d40-57ac-905a-77baa045b51f";"4.847288";"HDInsight";"1 Hour";"Esv3 Type1";"Ev3/ESv3 Series";"EU North"
"688a5e8e-7a3c-45b3-af0d-b3cebc7bafa8";"42.165";"Private Mobile Network";"1/Month";"Small";"";"EU West"
"4ed6d385-904b-4c1f-8e21-d9b4a3d2f5f5";"0.032382";"Virtual Machines";"1 Hour";"F4s v2 Low Priority";"FSv2 Series Windows";"EU North"
"b805e3c5-c797-45f2-8bdb-b777dd56b65e";"0.036093";"Virtual Machines";"1 Hour";"D4a v4/D4as v4 Low Priority";"Dav4/Dasv4 Series Windows";"EU North"
"d6249256-6d1c-5af6-846c-51a6c45751ae";"0.080113";"Azure Database for MySQL";"1 GB/Month";"Backup Storage LRS Data Stored";"Flexible Server?Backup Storage";"EU North"
"b5ddc587-1e5a-4eeb-b0fd-a13e9560c3ad";"0.059199";"Storage";"10K";"Cool Iterative Read Operations";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU West"
"ccb5d1a8-bbf7-5ad9-9897-ab163f69bfc2";"0.215884";"Virtual Machines";"1 Hour";"E16-8ds v4 Low Priority";"Edsv4 Series Windows";"EU North"
"ef484534-c3b5-40f5-9399-f8d6d4f45914";"0.000834";"Storage";"1 GB";"Archive LRS Early Delete";"Tiered Block Blob";"EU North"
"3ccf77d5-7731-41b6-a0c6-c969507bec3d";"0.028461";"Storage";"10K";"GZRS Write Operations";"Files v2";"EU West"
"27749c62-4f47-4cf6-8e94-7be023958baa";"1.151104";"Virtual Machines";"1 Hour";"NV6";"NV Series Windows";"EU West"
"ff9c90bd-deea-5201-bc02-619c550af593";"0.760656";"Virtual Machines";"1 Hour";"E64-16as_v4 Low Priority";"Eav4/Easv4 Series Windows";"EU North"
"6a17a601-6adf-4c72-b59b-ae8b794892fb";"0.118062";"Storage";"10K";"Hot GRS Write Operations";"Files v2";"EU West"
"8e60d602-e58b-5968-8b61-78c3cb04f2e2";"0.086859";"Azure Database for MySQL";"1 GB/Month";"Backup Storage LRS Data Stored";"Flexible Server?Backup Storage";"EU West"
"07ea9662-ac77-4ebc-88dd-8f4c1dcc823a";"1.295308";"Virtual Machines";"1 Hour";"F32s v2";"FSv2 Series Windows";"EU North"
"27142d75-89ec-472c-837f-b9e3c34d541e";"0.331416";"Azure Database Migration Service";"1 Hour";"4 vCore";"Premium Compute";"EU West"
"061c8e1f-c661-4664-9142-d91bb3a4603c";"0.002108";"Storage";"1 GB";"Archive ZRS Early Delete";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"7615a00c-323f-41ce-b81e-f2880b034ccc";"0.118905";"Virtual Machines";"1 Hour";"E2a v4/E2as v4";"Eav4/Easv4 Series";"EU North"
"bf6e5360-6d78-5d92-bb76-b55a0c17a1f4";"0.033226";"Storage";"10K";"ZRS Iterative Read Operations";"Premium ADLS Gen2 Hierarchical Namespace";"EU West"
"4840dac1-5fc3-4a1c-83d6-7289f966c3e8";"0.100352";"Azure Database for MySQL";"1 GB/Month";"Data Stored";"Basic - Storage";"EU West"
"cb958218-40a6-4f10-9c7f-78bdf5319005";"2.902469";"Cloud Services";"1 Hour";"M32ms Low Priority";"MS Series";"EU West"
"aec92c56-d910-463f-9f90-2a1896045bb1";"0.141201";"SQL Database";"1 Hour";"vCore";"Single/Elastic Pool General Purpose - Compute Gen4";"EU West"
"8bf2aac5-bd4b-4045-a914-dfe25beda59b";"0.001534";"Storage";"10K";"LRS Read Operations";"Premium ADLS Gen2 Flat Namespace";"EU West"
"107af83b-64b9-552b-8c5c-af6e4b5e24ae";"0.82053";"Virtual Machines";"1 Hour";"E64 v4 Low Priority";"Ev4 Series";"EU West"
"46705a0e-f719-4e11-9665-1936ca8ed322";"1.34928";"Virtual Machines";"1 Hour";"E20 v3/E20s v3";"Ev3/ESv3 Series";"EU West"
"e39ff437-357c-540c-89b1-d1b5b34307dd";"1.230374";"Virtual Machines";"1 Hour";"E96-24as_v4 Low Priority";"Eav4/Easv4 Series";"EU West"
"53d6e33f-bda6-4aa2-9333-77193150fdaf";"0.010962";"Storage";"10K";"Cool ZRS Write Additional IO";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU West"
"c201cbd5-82e4-4875-a640-0ce76866a0af";"0.094449";"Redis Cache";"1 Hour";"C2 Cache Instance";"Standard";"EU North"
"68ea61b7-832c-4186-b318-dc3c051fab24";"0.130711";"Virtual Machines";"1 Hour";"F16s v2 Low Priority";"FSv2 Series Windows";"EU West"
"85a11d49-e535-4a0e-ae22-ef24d284311a";"0.019227";"Storage";"10K";"LRS Write Operations";"Premium Block Blob";"EU West"
"e12a427a-bcfc-5719-8df0-30e9d810edab";"0.433456";"Virtual Machines";"1 Hour";"D48s v4 Low Priority";"Dsv4 Series";"EU North"
"068c51ff-c781-46a5-9dfc-8ba1a0e2d7db";"0.983287";"Virtual Machines";"1 Hour";"NC6";"NC Series Windows";"EU West"
"7ef95137-d2c8-5fd7-a332-f0237d1ab746";"4.138916";"Virtual Machines";"1 Hour";"Fsv2 Type3";"FSv2 Series Dedicated Host";"EU West"
"eb274b9e-39d6-47ed-b9b3-716cd89f1379";"0.161913";"Storage";"1 GB/Month";"LRS Provisioned";"Premium Files";"EU West"
"d23a6d9b-6622-4fb1-84af-bce6b871f968";"0.010962";"Storage";"10K";"Hot GRS Write Additional IO";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU North"
"3b356962-7061-4cfc-92ab-3160838181a1";"0.010119";"Virtual Machines";"1 Hour";"B1s";"BS Series Windows";"EU West"
"28f6341f-7ecc-481b-8d63-8438901d0fbc";"337.32";"Sentinel";"1/Day";"400 GB Capacity Reservation";"";"EU North"
"36f9b9e6-3e3f-4306-a4f6-e296bcc9507f";"0.010541";"Storage";"1 GB/Month";"Cool ZRS Data Stored";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"6c0e8a96-2c8e-48c1-b7f3-8e80f89ba34e";"0.042165";"Storage";"1 GB/Month";"ZRS Snapshots";"Standard HDD Managed Disks";"EU West"
"fa444a9f-f777-4102-b952-d2109a9892e0";"0.019058";"Virtual Machines";"1 Hour";"F2/F2s Low Priority";"F/FS Series";"EU North"
"8eac41f4-00e2-4bf6-b605-5adfe00dc28a";"0.322983";"Cloud Services";"1 Hour";"A8 v2";"Av2 Series";"EU North"
"6144adc2-17e9-558b-860c-0e3294fccc09";"0.116375";"Virtual Machines";"1 Hour";"E8ds v4 Low Priority";"Edsv4 Series";"EU West"
"54ab908a-3986-4794-b70d-26a8a587fe36";"0.001517";"Storage";"1 GB";"Archive LRS Early Delete";"Azure Data Lake Storage Gen2 Flat Namespace";"EU West"
"e11521d6-e3f7-59ef-9006-fa8f45111d3e";"0.863539";"Virtual Machines";"1 Hour";"E64-16ds v4 Low Priority";"Edsv4 Series";"EU North"
"3870f9ba-6e4e-4bf5-8cb9-42329ec17dc8";"0.029515";"Cloud Services";"1 Hour";"A2 v2 Low Priority";"Av2 Series";"EU North"
"392619f3-3e4a-5609-b47a-3e51afdc0761";"46.828111";"Virtual Machines";"1 Hour";"M416is v2";"MSv2 Series";"EU North"
"c5e10bdf-1e55-4004-adca-673ef02e1aa1";"1.942963";"Virtual Machines";"1 Hour";"F48s v2";"FSv2 Series";"EU North"
"a950f8fe-41da-43fc-802a-d4e6a8f634c7";"0.33732";"Azure API for FHIR";"1 Hour";"Service Runtime";"";"EU West"
"878ef315-88b5-569f-bff2-4ef235288308";"0.0";"Storage";"1M";"Archive LRS Blob Inventory";"General Block Blob v2 Hierarchical Namespace";"EU West"
"b45dda97-2305-423b-b70e-ee0ab940e691";"3.764491";"Virtual Machines";"1 Hour";"L96s v2";"LSv2 Series Windows";"EU West"
"c19e4153-0175-45ed-8db8-bb628ef50102";"0.624885";"Virtual Machines";"1 Hour";"D13 v2/DS13 v2 - Expired";"Dv2/DSv2 Promo Series Windows";"EU North"
"5e9058b8-c526-4f2d-92b3-f9e77ef73b68";"3.481142";"Virtual Machines";"1 Hour";"L48s v2";"LSv2 Series Windows";"EU North"
"ae039919-4b03-5fb1-98c1-7b92c37ac3e6";"0.116375";"Virtual Machines";"1 Hour";"E8d v4 Low Priority";"Edv4 Series Windows";"EU West"
"631fd54e-2d55-508e-b966-494becdca050";"0.0";"Storage";"1M";"Hot RA-GZRS Blob Inventory";"Tiered Block Blob";"EU West"
"c9711c6c-2fb5-4ff1-ad23-17e9beab62ba";"0.008433";"Storage";"10K";"Cool Read Operations";"Tiered Block Blob";"EU West"
"3d998425-023a-5a66-b932-33d043c78822";"2.334254";"Virtual Machines";"1 Hour";"E32-8ds v4";"Edsv4 Series Windows";"EU West"
"d2cf8221-f853-410f-a389-3e07a561ee5a";"0.433456";"Virtual Machines";"1 Hour";"D48 v3/D48s v3 Low Priority";"Dv3/DSv3 Series";"EU North"
"0841e7db-a8de-5557-965e-29c3ca64b10b";"0.679699";"Virtual Machines";"1 Hour";"D64d v4 Low Priority";"Ddv4 Series";"EU North"
"f249a82c-19ba-5ce7-8b6b-b24fccccfa33";"1.133395";"Virtual Machines";"1 Hour";"NC16as T4 v3";"NCasv3 T4 Series Windows";"EU North"
"51b22893-7dd8-4a41-ae5e-b9a7b9aafe2a";"0.029515";"Storage";"1 GB/Month";"Hot ZRS Index";"General Block Blob v2 Hierarchical Namespace";"EU West"
"4dd67f6b-635b-4d7d-a8cc-965fbf1728c4";"0.125651";"Cloud Services";"1 Hour";"L8s Low Priority";"LS Series";"EU West"
"a2bd956b-65f8-420d-a95e-0bd977944eb7";"0.189742";"Redis Cache";"1 Hour";"C3 Cache Instance";"Standard";"EU North"
"671b7ab0-5e72-459b-9ce5-7f1d910a9dc4";"0.003373";"Storage";"10K";"Cool Other Operations";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"00d75199-67c6-4667-9fe1-08abb0d51d42";"0.012312";"Virtual Machines";"1 Hour";"D1/DS1 Low Priority";"D/DS Series Windows";"EU North"
"ef834470-305d-4d4a-85e4-26e45d6f8f7f";"0.220944";"Redis Cache";"1 Hour";"C4 Cache Instance";"Standard";"EU West"
"77631e6a-f8cd-5ec1-9b75-7b755183a5c5";"1.079424";"Virtual Machines";"1 Hour";"E16d v4";"Edv4 Series";"EU North"
"e2737590-dfdb-5f44-afb8-d005c52b2dca";"0.475621";"Virtual Machines";"1 Hour";"E8-4as_v4";"Eav4/Easv4 Series Windows";"EU North"
"b97b87b7-5cb2-468a-ba8d-c7781ba8f3be";"0.020239";"Storage";"1 GB/Month";"Hot ZRS Data Stored";"Azure Data Lake Storage Gen2 Flat Namespace";"EU West"
"62dfd0a9-3e15-5d82-a321-2a1a4db8b9dc";"0.0";"Azure Arc Enabled Databases";"1 Hour";"vCore";"Databases";"EU North"
"1c2e749f-1a2a-5354-9abd-cb8cb5a4b220";"2.158848";"Virtual Machines";"1 Hour";"E32-8ds v4";"Edsv4 Series Windows";"EU North"
"96d17e70-88df-4cb1-9763-a40eff9203d7";"0.021082";"Storage";"1 GB/Month";"Cool RA-GRS Data Stored";"General Block Blob v2 Hierarchical Namespace";"EU West"
"3a1166fa-ddd1-4be2-b33e-e97b2f5fdff6";"4.331188";"Virtual Machines";"1 Hour";"D96a v4/D96as v4";"Dav4/Dasv4 Series Windows";"EU North"
"288a2776-d667-4525-921e-c74850bbcdec";"0.224106";"Azure Data Factory v2";"1 Hour";"vCore";"Data Flow - General Purpose";"EU North"
"2f5c60e0-f3b0-4148-826a-57a7aac9034e";"0.23275";"Azure Database for MySQL";"1 GB/Month";"Data Stored";"Memory Optimized - Storage";"EU North"
"de59f888-758c-4bf2-9e5f-d8c254a7d16a";"1.644435";"Cloud Services";"1 Hour";"A9";"A Series";"EU North"
"ca43611d-bcb2-473f-ad37-3438277e94be";"0.15095";"Cloud Services";"1 Hour";"D13 Low Priority";"D Series";"EU West"
"0659b9c6-2aa4-56d1-b362-eb5a9f7506df";"0.0";"Storage";"1M";"Cool GRS Blob Inventory";"Tiered Block Blob";"EU North"
"24be3f47-1058-4b5c-850e-cae5c0f64638";"0.016613";"Storage";"1 GB";"Cool ZRS Early Delete";"Files v2";"EU West"
"98fd592d-4523-4ac5-83f9-640dccae2aaf";"0.095292";"Virtual Machines";"1 Hour";"E8a v4/E8as v4 Low Priority";"Eav4/Easv4 Series Windows";"EU North"
"36d6e09c-f9b7-53ca-bbfd-3bd203455545";"1.34928";"Virtual Machines";"1 Hour";"E20d v4";"Edv4 Series";"EU North"
"61274805-5f42-5727-9704-3c6a287939fc";"0.200705";"SQL Database";"1M";"IO Rate Operations";"Single/Elastic Pool General Purpose - Storage";"EU West"
"17924552-551b-48ab-add8-178f1c6aac23";"0.042165";"Storage";"10K";"Hot Write Operations";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"b2b4de80-f50f-4c31-8f72-95651aee68b3";"1.18062";"Azure App Service";"1 Hour";"I12";"Isolated Plan";"EU West"
"aa81d675-93d7-59f8-985c-ce01d2c11c2c";"0.030358";"Azure Database for MySQL";"1 Hour";"B1MS";"Flexible Server?Burstable BS Series?Compute";"EU North"
"32a94448-76e7-4c3f-b0de-d0628c2c6267";"0.059199";"Storage";"10K";"Hot LRS Write Operations";"Files v2";"EU West"
"e5bd20c1-762d-5c16-a743-bb0fad787998";"0.022937";"Virtual Machines";"1 Hour";"D2d v4 Low Priority";"Ddv4 Series Windows";"EU West"
"e8d14e6f-6ca4-5fd0-9cce-9dd951b758b5";"0.219258";"Storage";"10K";"Cool GZRS Write Operations";"Files v2";"EU North"
"b131bce4-aee9-585d-bba2-5a86f61f4edc";"55.190611";"Virtual Machines";"1 Hour";"Msv2 Type1";"MSv2 Series Dedicated Host";"EU North"
"f74119b9-cfed-5aa2-bdef-6aa4a44a6f18";"0.007665";"Azure Spring Cloud";"1 GB Hour";"Basic Overage Memory Duration";"";"EU West"
"4d89b7e8-b5b4-5f6c-a503-d8aa3a42dac2";"0.458755";"Azure App Service";"1 Hour";"P3 v3";"Premium Plan";"EU West"
"93dfc2ee-c696-59fc-bd83-60abdd8db796";"0.0";"Storage";"1M";"Cool ZRS Blob Inventory";"General Block Blob v2 Hierarchical Namespace";"EU North"
"29bffbe2-8aaf-4823-9145-5600a929b871";"0.083739";"Azure Data Factory v2";"1 Hour";"vCore";"Wrangling Data Flow - Compute Optimized";"EU West"
"acc212a8-646b-4fbe-9b9b-54346131f4ba";"0.121224";"Azure Database for PostgreSQL";"1 Hour";"vCore";"Memory And Storage Optimized - Compute Gen5";"EU West"
"e7b7a6cf-eff9-4d1a-bfd9-8f71751ec7dd";"0.563324";"Virtual Machines";"1 Hour";"M16s Low Priority";"MS Series Windows";"EU West"
"43238649-548a-4812-8628-418b6972a118";"0.261864";"SQL Managed Instance";"1 Hour";"vCore";"Managed Instance Business Critical - Compute Gen4";"EU North"
"5c06ed2d-1b6f-49fe-b90f-c71fc85f2b3c";"0.010119";"Virtual Machines";"1 Hour";"A1 Low Priority";"A Series Windows";"EU North"
"8030bbca-6b11-4cbc-9966-d2ede8626e5d";"0.077583";"Virtual Machines";"1 Hour";"D8a v4/D8as v4 Low Priority";"Dav4/Dasv4 Series";"EU West"
"5a3397ae-3414-4629-8ff2-6d8f33ab18c7";"0.139987";"HDInsight";"1 Hour";"A2 v2";"ID Broker";"EU North"
"265c1f40-f68a-4dd9-a1e3-3a4ee67f883b";"0.101196";"SQL Data Warehouse";"1 GB/Month";"RA-GRS Data Stored";"Disaster Recovery Storage";"EU North"
"3eac86d4-ab80-4ba8-9464-6f1fb025e0d8";"2.907361";"Virtual Machines";"1 Hour";"M32ls";"MS Series";"EU West"
"f2e3c7c4-e73a-50e6-9437-cef5bbb1d4e7";"0.863539";"Virtual Machines";"1 Hour";"E64-16ds v4 Low Priority";"Edsv4 Series Windows";"EU North"
"16fa79cd-8174-5ad1-9d40-7d71aa29082d";"1.902484";"Virtual Machines";"1 Hour";"E32-8s v4";"Esv4 Series";"EU North"
"31dda89f-5adf-4fb4-80fe-1480504f2007";"1.24977";"Virtual Machines";"1 Hour";"D14 v2/DS14 v2 - Expired";"Dv2/DSv2 Promo Series Windows";"EU North"
"74cbe66e-b707-5366-83be-5473e539e666";"0.0";"Storage";"1M";"Archive LRS Blob Inventory";"General Block Blob v2 Hierarchical Namespace";"EU North"
"edba4302-0ef7-5ca3-bfe4-01786faed7d0";"0.233594";"Virtual Machines";"1 Hour";"E16ds v4 Low Priority";"Edsv4 Series";"EU West"
"00121361-001f-4aba-9795-e7e04c58b0db";"0.032382";"Cloud Services";"1 Hour";"F4s v2 Low Priority";"FSv2 Series";"EU North"
"e77b15a3-c4cf-4235-ae68-ff98795705ca";"0.009529";"Virtual Machines";"1 Hour";"B1s";"BS Series";"EU North"
"a3fcd738-9153-4f94-b5f8-93fcb4c610db";"0.360932";"Virtual Machines";"1 Hour";"D8 v3/D8s v3";"Dv3/DSv3 Series Windows";"EU North"
"9e78665a-3ff3-5b5e-aa7f-948e2b8f9838";"0.512726";"Virtual Machines";"1 Hour";"E8s v4";"Esv4 Series";"EU West"
"76e16bf1-4302-4e60-8c93-9a656bc5d2b2";"0.002361";"Storage";"1 GB/Month";"Archive ZRS Data Stored";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU West"
"ac08b9aa-221d-5733-95bb-27c9a675610f";"2.550139";"Virtual Machines";"1 Hour";"D48ds v4";"Ddsv4 Series";"EU North"
"f59f9248-ba35-46b6-ae6e-0894f2e30d54";"5.479763";"Virtual Machines";"1 Hour";"M64ls";"MS Series";"EU West"
"92115d30-3889-5bc2-82ca-907cfb387245";"0.733671";"Virtual Machines";"1 Hour";"D64ds v4 Low Priority";"Ddsv4 Series";"EU West"
"e88fb365-9909-407f-adc5-a570a556cf52";"2.50966";"Cloud Services";"1 Hour";"L32s v2";"LSv2 Series";"EU West"
"622b208b-b05a-46c7-89ee-fda5bd8fa01f";"0.378641";"Virtual Machines";"1 Hour";"A9 Low Priority";"A Series";"EU West"
"be9e0d1f-be06-41a0-976c-b6d8c2dd3939";"0.008433";"Storage";"1 GB";"Cool Data Retrieval";"General Block Blob v2 Hierarchical Namespace";"EU West"
"5b19baa0-af5d-42ed-9cd2-4d3ca25795ac";"0.028672";"Cloud Services";"1 Hour";"D2 Low Priority";"D Series";"EU West"
"ba7fa78b-c4ae-448e-b90f-1595c79af72c";"940.996305";"Azure Monitor";"1/Day";"500 GB Capacity Reservation";"";"EU West"
"dd4ff10a-ea34-4f14-bea8-ef8db939fe26";"0.226004";"Azure Data Factory v2";"1 Hour";"vCore";"Data Flow - General Purpose";"EU West"
"3af92420-ca25-4fbf-80e8-81c78658f18d";"0.057344";"Virtual Machines";"1 Hour";"D1 v2/DS1 v2";"Dv2/DSv2 Series Windows";"EU West"
"fb5f98cb-bd8b-493b-b952-a7167d94ee1f";"12.204237";"Cloud Services";"1 Hour";"M64ms";"MS Series";"EU West"
"2fc13145-babf-5995-9a56-44e97db0464c";"0.512726";"Virtual Machines";"1 Hour";"E8 v4";"Ev4 Series";"EU West"
"e6379aff-e30b-45f1-951b-6afd12024a72";"0.059031";"Storage";"1 GB/Month";"Hot RA-GRS Index";"General Block Blob v2 Hierarchical Namespace";"EU West"
"b3687d7c-afea-5ddd-b473-66d74634edbf";"0.615609";"Virtual Machines";"1 Hour";"E48s v4 Low Priority";"Esv4 Series Windows";"EU West"
"7173c531-aeb7-4664-9b88-d0f8d187f458";"0.50598";"Storage";"1/Month";"E2 Disks";"Standard SSD Managed Disks";"EU North"
